,title,price,link
20,"Lenovo [Smart Choice Ideapad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62Cm) Fhd IPS 300Nits 144Hz (8Gb/512Gb Ssd/Win11/Nvidia RTX 2050 4Gb/Alexa/3 Month Game Pass/Shadow Black/2.32Kg),82K20289In  ","48,190",https://amazon.in//Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_99?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.q9hESf4TCvYIiDSjs_urCqGzUo0NmqEerDPWqBrbRBk4gpzIkoJYC36r8KkhvU5bY2yu_R6h__CnEYS6Y6eLm84s3mv7M_hIAoi6zsj8QnDeXb3gdEo6FxhUmgsqmv4aIqdx4ZxQfHMx7PDTIMPLbqOL8nPqjuDBiWLISkKUibitAeoMhu_vmMluS88368kitdodYFmkFhlk0qwJw00kRQsSjP5UrLZcKk6Z5B-03ws.lRjnyV5-vrfaT0KRlY2IPSjG6G_525waH-K7CqWOsGo&dib_tag=se&keywords=laptop&qid=1731617592&sprefix=laptop%2Caps%2C214&sr=8-99
21,"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)  ","12,990",https://amazon.in//AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_100?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.q9hESf4TCvYIiDSjs_urCqGzUo0NmqEerDPWqBrbRBk4gpzIkoJYC36r8KkhvU5bY2yu_R6h__CnEYS6Y6eLm84s3mv7M_hIAoi6zsj8QnDeXb3gdEo6FxhUmgsqmv4aIqdx4ZxQfHMx7PDTIMPLbqOL8nPqjuDBiWLISkKUibitAeoMhu_vmMluS88368kitdodYFmkFhlk0qwJw00kRQsSjP5UrLZcKk6Z5B-03ws.lRjnyV5-vrfaT0KRlY2IPSjG6G_525waH-K7CqWOsGo&dib_tag=se&keywords=laptop&qid=1731617592&sprefix=laptop%2Caps%2C214&sr=8-100
22,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ","31,420",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjI5MDAyNzM2NzIwMjI2OjE3MzE2MTc1OTI6c3BfYnRmOjMwMDM0MjMwNzMyODgzMjo6MDo6&url=%2FASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS%2Fdp%2FB0C1GGZYS5%2Fref%3Dsr_1_101_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.q9hESf4TCvYIiDSjs_urCqGzUo0NmqEerDPWqBrbRBk4gpzIkoJYC36r8KkhvU5bY2yu_R6h__CnEYS6Y6eLm84s3mv7M_hIAoi6zsj8QnDeXb3gdEo6FxhUmgsqmv4aIqdx4ZxQfHMx7PDTIMPLbqOL8nPqjuDBiWLISkKUibitAeoMhu_vmMluS88368kitdodYFmkFhlk0qwJw00kRQsSjP5UrLZcKk6Z5B-03ws.lRjnyV5-vrfaT0KRlY2IPSjG6G_525waH-K7CqWOsGo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617592%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
23,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","73,690",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjI5MDAyNzM2NzIwMjI2OjE3MzE2MTc1OTI6c3BfYnRmOjMwMDI4Mjc3MTIyODYzMjo6MDo6&url=%2FLenovo-IdeaPad-350Nits-Backlit-82XF0077IN%2Fdp%2FB0CNK232CB%2Fref%3Dsr_1_102_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.q9hESf4TCvYIiDSjs_urCqGzUo0NmqEerDPWqBrbRBk4gpzIkoJYC36r8KkhvU5bY2yu_R6h__CnEYS6Y6eLm84s3mv7M_hIAoi6zsj8QnDeXb3gdEo6FxhUmgsqmv4aIqdx4ZxQfHMx7PDTIMPLbqOL8nPqjuDBiWLISkKUibitAeoMhu_vmMluS88368kitdodYFmkFhlk0qwJw00kRQsSjP5UrLZcKk6Z5B-03ws.lRjnyV5-vrfaT0KRlY2IPSjG6G_525waH-K7CqWOsGo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617592%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
24,"HP Laptop 255 G9 (2024), AMD Athlon Silver 3050U - (8GB/256GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg/MS Office 2021 Pro Plus  ","22,510",https://amazon.in//HP-Laptop-255-Athlon-Silver/dp/B0DJCTPW2L/ref=sr_1_8?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.oImuo9WRyEf17eqX3Pr54aEEYbKtmlDD8GKPNWa5neEW-_LW77YZRX4IuZ4Hm3lPGLHntuPzHfR_2Bq-3bQIuxpVP_Lu8BJyLzGIxUChuaQKo2ax57b1nR1mt2cUbccSdlKScyyO4wMnMhIcofFXqvO4-WzBV3qXQ-CDCG9Ae416RQKg8k7nDpPl1p-3ym8ZkonXwSkZy3_ijircCI7WoWyXGZ_C5S2OcfwD90JNhqo.Q1YEodEcnCkWxqJ_NzmeMNkil1bNd0E6q3LRZO_Mu4I&dib_tag=se&keywords=laptop&qid=1731617571&sprefix=laptop%2Caps%2C214&sr=8-8
25,"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 5 125H (14-inch OLED WQXGA+/16GB LPDDR5X/512GB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO) SFG14-73, Pure Silver, 1.3 Kg  ","77,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjI3NjA3OTg5MDU3NjA0OjE3MzE2MTc1OTc6c3BfYXRmX25leHQ6MzAwMzQyNDc3Njk3OTMyOjowOjo&url=%2FAcer-Premium-14-inch-Graphics-SFG14-73%2Fdp%2FB0DC6DV319%2Fref%3Dsr_1_97_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617597%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
26,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, 60Hz, Core i7-12700H 12th Gen, Thin and Light Laptop (16GB RAM/512GB SSD/Iris Xáµ‰ Graphics/Windows 11/Office 2021/Quiet Blue/1.7 Kg), X1502ZA-EJ744WS  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjI3NjA3OTg5MDU3NjA0OjE3MzE2MTc1OTc6c3BfYXRmX25leHQ6MzAwMzQyMzA3MzI4MjMyOjowOjo&url=%2FASUS-Vivobook-i7-12700H-Graphics-X1502ZA-EJ744WS%2Fdp%2FB0D3LQRHWC%2Fref%3Dsr_1_98_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617597%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
27,"ASUS TUF Gaming A15, 15.6"" (39.62cm) FHD 16:9 144Hz, AMD Ryzen 7 7435HS, Gaming Laptop (16 DDR5/512GB SSD/NVIDIA GeForce RTX 2050/Windows 11 Home/Graphite Black/2.30 Kg), FA506NFR-HN045W  ","54,990",https://amazon.in//ASUS-Gaming-15-6-39-62cm-FA506NFR-HN045W/dp/B0CDQ5CW9V/ref=sr_1_99?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-99
28,"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  ","23,990",https://amazon.in//Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_100?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-100
29,"MSI Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ","28,990",https://amazon.in//MSI-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_101?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-101
30,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_102?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-102
31,"ASUS VivoBook 15 (2022), IntelÂ®Core i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS  ","33,490",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_103?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-103
32,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Office 2021/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA0J6IN  ","54,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Keyboard-21KHA0J6IN/dp/B0CZ7BFQZL/ref=sr_1_104?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-104
33,"HP 15s AMD Ryzen 5 5500u (8GB DDR4 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" (39.6 cm) + Backlit Keyboard/Silver / 1.69 kg/Dual Speakers) eq2304AU / Laptop  ","36,990",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_105?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-105
34,"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/16 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD, Metal Body, Steel Gray, 1.59 KG  ","34,990",https://amazon.in//Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DKK15M2P/ref=sr_1_106?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-106
35,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 month Game Pass/Cloud Grey/1.89Kg), 82XF003JIN  ","77,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjI3NjA3OTg5MDU3NjA0OjE3MzE2MTc1OTc6c3BfbXRmOjMwMDE2Njk0MTUwNzgzMjo6MDo6&url=%2FLenovo-IdeaPad-13700H-Backlit-82XF003JIN%2Fdp%2FB0C9HV8L6G%2Fref%3Dsr_1_107_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617597%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
36,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 7 155U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5x, 512GB SSD, Intel graphics, 1080p FHD IR camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg), af0028TU  ","84,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjI3NjA3OTg5MDU3NjA0OjE3MzE2MTc1OTc6c3BfbXRmOjMwMDM0MjQ3NzY5ODMzMjo6MDo6&url=%2FHP-Pavilion-Enhanced-Graphics-af0028TU%2Fdp%2FB0D2685XZW%2Fref%3Dsr_1_108_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617597%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
37,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_109?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-109
38,(Refurbished) Lenovo ThinkPad E470 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/WiFi/Bluetooth/Webcam/Intel HD Graphics)  ,"12,999",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DHWFF8CS/ref=sr_1_110?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-110
39,"Acer Aspire 3 Intel Core i5-1235U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/WiFi 6/Intel Graphics/Win11Home) A324-51, Backlit Keyboard, Steel Gray, 1.45KG  ","39,990",https://amazon.in//Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_111?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-111
40,"Lenovo IdeaPad 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/Office 2021/1Yr ADP Free/Cloud Grey/1.58Kg), 82VG00EVIN  ","31,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EVIN/dp/B0CJLP39RS/ref=sr_1_112?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-112
41,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM|256 GB SSD|14"" (39.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel Graphics)  ","13,829",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0DHKR8PNY/ref=sr_1_113?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-113
42,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN  ","34,900",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_114?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.1tl7Lvsp-gpCdh1Q6HJWy4RLqkDj0EtONQz_Hs2DCP5brTbUeeUReVXUO7ZwIEbEzlgCGg6_hDI1iocGh06Dvm7gOGJ8SsSC4jk2QgPZt3Rpe9VqAkQvuZbK0Jh_sR7tFLZi7eHIP0vsHnI08ilESZu8p3IfQNxJrAHp08zTCyVbZ9G09YDbcxkC0Od0ohjwOaADGInKIJfaM3R93-bTmoRZKzaM6iQhupseJPx0UMc.qEoczb_7sq5GXYjAr35qgxa1RuLfWLVaOqZfIhoquLI&dib_tag=se&keywords=laptop&qid=1731617597&sprefix=laptop%2Caps%2C214&sr=8-114
